customer_id,first_name,last_name,email,segment,region,country,industry,acquisition_channel,acquisition_date,last_purchase_date,activity_status,lifetime_value_USD
CUST-0185,Elizabeth,Anderson,elizabeth.anderson185@email.com,SMB,Europe,Netherlands,Logistics,Organic Search,2022-08-25,2022-12-04,Churned,65352.68
CUST-0186,Lena,Singh,lena.singh186@email.com,Startup,Asia Pacific,Singapore,Finance,Organic Search,2019-06-03,2023-06-04,Churned,39682.62
CUST-0187,Sarah,Yamamoto,sarah.yamamoto187@email.com,Individual,North America,Canada,Manufacturing,Partner,2021-08-09,2024-12-22,Active,36347.90
CUST-0188,Daniel,Johnson,daniel.johnson188@email.com,SMB,Africa,South Africa,Finance,Social Media,2023-05-13,2024-12-31,Active,42144.68
CUST-0189,Thomas,Smith,thomas.smith189@email.com,Individual,Africa,Nigeria,Technology,Direct,2021-04-11,2024-12-20,Active,59095.23
CUST-0190,Arjun,Diallo,arjun.diallo190@email.com,Individual,Africa,South Africa,Retail,Email Campaign,2020-10-27,2021-10-02,Churned,83822.32
CUST-0191,Robert,Allen,robert.allen191@email.com,Government,North America,Canada,Finance,Partner,2020-11-10,2021-03-18,Churned,75192.75
CUST-0192,David,Jones,david.jones192@email.com,Enterprise,Latin America,Argentina,Hospitality,Social Media,2021-02-12,2022-04-10,Churned,40990.43
CUST-0193,Chukwuemeka,Li,chukwuemeka.li193@email.com,SMB,North America,Canada,Unknown,Unknown,2022-03-19,2023-04-14,Churned,42703.78
CUST-0194,Yuki,Davis,yuki.davis194@email.com,Government,Asia Pacific,Australia,Logistics,Paid Ads,2019-10-28,2022-09-07,Churned,64531.60
CUST-0195,Omar,Adeleke,omar.adeleke195@email.com,Enterprise,Africa,Nigeria,Technology,Paid Ads,2021-07-19,2023-04-26,Churned,23558.75
CUST-0196,Emily,Mensah,emily.mensah196@email.com,Individual,Africa,Ghana,Hospitality,Email Campaign,2022-06-17,2024-01-17,Churned,77991.50
CUST-0197,Thomas,Thompson,thomas.thompson197@email.com,Government,Latin America,Colombia,Logistics,Paid Ads,2022-05-05,2024-11-08,Active,57216.83
CUST-0198,John,Osei,john.osei198@email.com,Startup,North America,United States,Hospitality,Direct,2022-08-27,2023-03-15,Churned,57237.30
CUST-0199,Ashley,Smith,ashley.smith199@email.com,Startup,Europe,United Kingdom,Manufacturing,Referral,2021-08-25,2021-12-23,Churned,84267.50
CUST-0200,Aisha,Kim,aisha.kim200@email.com,SMB,North America,United States,Education,Referral,2020-03-22,2024-07-30,At Risk,12705.53
CUST-0201,Kofi,Singh,kofi.singh201@email.com,Startup,Africa,Nigeria,Retail,Email Campaign,2020-05-19,2021-10-06,Churned,52900.30
CUST-0202,Daniel,Moore,daniel.moore202@email.com,Individual,Middle East,UAE,Logistics,Direct,2022-06-26,2023-06-20,Churned,42330.69
CUST-0203,Chukwuemeka,Jones,chukwuemeka.jones203@email.com,SMB,North America,Mexico,Retail,Paid Ads,2021-03-01,2022-09-13,Churned,77202.16
CUST-0204,Charles,Kim,charles.kim204@email.com,Startup,Africa,South Africa,Unknown,Direct,2022-03-31,2023-07-19,Churned,15756.58
CUST-0205,David,Osei,david.osei205@email.com,Government,Europe,Spain,Logistics,Partner,2019-03-16,2022-02-25,Churned,55612.20
CUST-0206,James,Jones,james.jones206@email.com,SMB,Europe,Netherlands,Unknown,Email Campaign,2022-11-05,2023-11-19,Churned,2615.59
CUST-0207,Chukwuemeka,Jones,chukwuemeka.jones207@email.com,Government,Europe,United Kingdom,Manufacturing,Paid Ads,2019-11-05,2024-12-28,Active,12433.72
CUST-0208,Amara,Allen,amara.allen208@email.com,Individual,Europe,Germany,Hospitality,Direct,2020-10-11,2024-12-28,Active,4074.33
CUST-0209,Aisha,Williams,aisha.williams209@email.com,Individual,Europe,France,Hospitality,Social Media,2023-03-21,2024-02-20,Churned,15418.72
CUST-0210,Lena,Garcia,lena.garcia210@email.com,Individual,Europe,Germany,Finance,Social Media,2020-12-11,2024-12-15,Active,20440.83
CUST-0211,Nicole,White,nicole.white211@email.com,Startup,Middle East,UAE,Retail,Paid Ads,2022-09-23,2023-12-31,Churned,35845.72
CUST-0212,Richard,Garcia,richard.garcia212@email.com,SMB,Middle East,Saudi Arabia,Manufacturing,Direct,2022-09-29,2024-03-11,Churned,55474.99
CUST-0213,Chen,Thompson,chen.thompson213@email.com,Individual,Middle East,Qatar,Education,Partner,2020-11-01,2024-12-16,Active,35031.00
CUST-0214,Fatima,Adeleke,fatima.adeleke214@email.com,Startup,Middle East,UAE,Hospitality,Partner,2022-06-18,2024-05-11,At Risk,41408.58
CUST-0215,Kofi,Thomas,kofi.thomas215@email.com,SMB,Europe,United Kingdom,Finance,Partner,2019-06-15,2019-06-29,Churned,31189.12
CUST-0216,Omar,Mueller,omar.mueller216@email.com,SMB,Africa,Kenya,Retail,Direct,2022-05-29,2023-01-06,Churned,56494.96
CUST-0217,Jessica,Martin,jessica.martin217@email.com,SMB,Middle East,UAE,Retail,Unknown,2021-08-19,2022-02-11,Churned,81602.05
CUST-0218,Zara,Wilson,zara.wilson218@email.com,Startup,Africa,South Africa,Healthcare,Paid Ads,2023-04-14,2023-10-17,Churned,33083.35
CUST-0219,Daniel,Miller,daniel.miller219@email.com,Individual,Asia Pacific,Australia,Healthcare,Partner,2020-05-04,2020-05-24,Churned,72080.62
CUST-0220,Melissa,White,melissa.white220@email.com,SMB,North America,United States,Healthcare,Paid Ads,2019-02-05,2020-08-15,Churned,81684.39
CUST-0221,Michael,Jackson,michael.jackson221@email.com,Startup,Asia Pacific,Japan,Unknown,Unknown,2022-03-09,2022-09-19,Churned,18268.06
CUST-0222,Daniel,Yamamoto,daniel.yamamoto222@email.com,Government,Asia Pacific,India,Unknown,Partner,2021-05-17,2023-08-24,Churned,82491.92
CUST-0223,Amara,Williams,amara.williams223@email.com,Enterprise,Asia Pacific,South Korea,Logistics,Email Campaign,2023-02-08,2024-07-10,At Risk,64814.19
CUST-0224,William,Brown,william.brown224@email.com,Government,Europe,Germany,Technology,Paid Ads,2019-12-28,2021-12-17,Churned,52090.22
CUST-0225,Fatima,Allen,fatima.allen225@email.com,Startup,North America,Canada,Finance,Partner,2022-06-10,2023-12-14,Churned,50536.48
CUST-0226,Melissa,Nwosu,melissa.nwosu226@email.com,Government,Africa,Nigeria,Retail,Referral,2019-12-25,2021-12-29,Churned,66669.21
CUST-0227,Sarah,Patel,sarah.patel227@email.com,Enterprise,North America,Mexico,Manufacturing,Email Campaign,2021-03-12,2023-08-08,Churned,5873.78
CUST-0228,Elizabeth,Okafor,elizabeth.okafor228@email.com,Enterprise,Europe,Spain,Finance,Partner,2022-11-24,2023-11-17,Churned,16397.13
CUST-0229,Robert,Taylor,robert.taylor229@email.com,SMB,Middle East,Qatar,Hospitality,Email Campaign,2021-11-16,2023-07-04,Churned,22205.24
CUST-0230,Ashley,Anderson,ashley.anderson230@email.com,Startup,Latin America,Colombia,Healthcare,Unknown,2023-03-12,2024-06-27,At Risk,46484.03
CUST-0231,Kwame,Williams,kwame.williams231@email.com,Government,Asia Pacific,India,Retail,Email Campaign,2019-10-06,2023-05-24,Churned,65268.62
CUST-0232,Emily,Thompson,emily.thompson232@email.com,SMB,Middle East,Saudi Arabia,Manufacturing,Direct,2019-12-25,2023-08-25,Churned,59046.68
CUST-0233,Michael,Taylor,michael.taylor233@email.com,Enterprise,Europe,Germany,Unknown,Organic Search,2022-06-25,2023-08-30,Churned,57812.03
CUST-0234,Chukwuemeka,Johnson,chukwuemeka.johnson234@email.com,Enterprise,Europe,Germany,Education,Organic Search,2021-10-05,2023-08-12,Churned,66062.56
CUST-0235,Robert,Williams,robert.williams235@email.com,SMB,Middle East,UAE,Retail,Organic Search,2020-08-28,2024-05-11,At Risk,67711.27
CUST-0236,Arjun,Wilson,arjun.wilson236@email.com,Enterprise,Middle East,Qatar,Retail,Referral,2019-04-26,2023-03-19,Churned,77951.09
CUST-0237,James,Jones,james.jones237@email.com,Startup,Latin America,Brazil,Hospitality,Paid Ads,2020-07-26,2021-12-29,Churned,72747.06
CUST-0238,Aisha,Davis,aisha.davis238@email.com,SMB,Latin America,Argentina,Hospitality,Email Campaign,2020-10-19,2022-07-18,Churned,5922.32
CUST-0239,Melissa,Mueller,melissa.mueller239@email.com,SMB,Africa,Kenya,Finance,Email Campaign,2020-08-25,2022-05-23,Churned,38880.84
CUST-0240,Thomas,Wilson,thomas.wilson240@email.com,SMB,Europe,United Kingdom,Technology,Unknown,2022-07-27,2022-12-11,Churned,80840.73
CUST-0241,Thomas,Davis,thomas.davis241@email.com,Startup,Europe,Germany,Education,Paid Ads,2019-04-09,2024-02-12,Churned,69580.72
CUST-0242,Zara,Hassan,zara.hassan242@email.com,SMB,Asia Pacific,India,Unknown,Email Campaign,2020-06-04,2022-05-29,Churned,2130.64
CUST-0243,Hannah,Thomas,hannah.thomas243@email.com,Enterprise,Europe,Netherlands,Retail,Direct,2022-07-29,2024-01-28,Churned,42770.49
CUST-0244,Chukwuemeka,White,chukwuemeka.white244@email.com,Government,North America,Mexico,Education,Email Campaign,2022-11-27,2023-10-25,Churned,7613.58
CUST-0245,Fatima,Taylor,fatima.taylor245@email.com,Individual,Europe,Sweden,Healthcare,Paid Ads,2022-08-14,2024-08-04,At Risk,4133.41
CUST-0246,Thomas,Thompson,thomas.thompson246@email.com,Startup,Asia Pacific,Singapore,Technology,Partner,2019-05-04,2022-10-09,Churned,51918.30
CUST-0247,Richard,Hassan,richard.hassan247@email.com,Enterprise,Middle East,UAE,Healthcare,Direct,2020-12-31,2022-11-29,Churned,27899.28
CUST-0248,Nicole,Harris,nicole.harris248@email.com,Individual,Europe,Netherlands,Logistics,Social Media,2019-04-27,2020-02-02,Churned,78213.85
CUST-0249,Nicole,Hassan,nicole.hassan249@email.com,SMB,Africa,Kenya,Retail,Partner,2019-09-18,2021-02-04,Churned,5933.37
CUST-0250,Melissa,Hassan,melissa.hassan250@email.com,SMB,Europe,Sweden,Technology,Paid Ads,2020-11-28,2021-04-29,Churned,78762.42
CUST-0251,Robert,Harris,robert.harris251@email.com,Startup,North America,Canada,Manufacturing,Social Media,2023-02-11,2024-08-06,At Risk,60474.32
CUST-0252,Michael,Smith,michael.smith252@email.com,SMB,North America,Mexico,Education,Referral,2021-11-28,2023-06-21,Churned,531.28
CUST-0253,Ashley,Adeleke,ashley.adeleke253@email.com,Government,Africa,Nigeria,Technology,Organic Search,2021-09-12,2024-05-11,At Risk,77520.40
CUST-0254,Emily,Davis,emily.davis254@email.com,Government,Asia Pacific,Singapore,Retail,Direct,2022-06-04,2024-10-13,Active,39839.47
CUST-0255,Chen,Martin,chen.martin255@email.com,Government,Africa,Nigeria,Retail,Paid Ads,2021-04-23,2021-06-25,Churned,30224.81
CUST-0256,Priya,Singh,priya.singh256@email.com,SMB,Europe,Netherlands,Retail,Direct,2023-06-12,2023-08-21,Churned,452.65
CUST-0257,John,Li,john.li257@email.com,Startup,Europe,France,Retail,Referral,2021-01-18,2021-09-07,Churned,29613.19
CUST-0258,Nicole,Wilson,nicole.wilson258@mail.com,SMB,Asia Pacific,Singapore,Education,Referral,2020-04-21,2021-05-21,Churned,71431.72
CUST-0259,Nicole,Smith,nicole.smith259@email.com,Startup,North America,Mexico,Healthcare,Social Media,2019-09-22,2022-03-29,Churned,25267.54
CUST-0260,Melissa,Okafor,melissa.okafor260@email.com,Government,Latin America,Argentina,Technology,Unknown,2023-05-30,2024-04-05,Churned,10149.84
CUST-0261,Daniel,Davis,daniel.davis261@email.com,Enterprise,Africa,Ghana,Finance,Partner,2021-11-28,2024-02-24,Churned,13319.68
CUST-0262,Zara,Garcia,zara.garcia262@email.com,Enterprise,North America,Canada,Education,Direct,2019-11-06,2024-09-02,At Risk,40766.31
CUST-0263,Emily,Wilson,emily.wilson263@email.com,Enterprise,Asia Pacific,Singapore,Hospitality,Direct,2019-01-03,2020-07-25,Churned,29249.84
CUST-0264,Fatima,Brown,fatima.brown264@email.com,Government,Europe,United Kingdom,Healthcare,Organic Search,2023-05-19,2024-01-04,Churned,54757.29
CUST-0265,Charles,White,charles.white265@email.com,Startup,North America,United States,Unknown,Direct,2019-12-14,2021-11-26,Churned,77541.09
CUST-0266,Stephanie,Li,stephanie.li266@email.com,Individual,Asia Pacific,Japan,Hospitality,Unknown,2020-08-16,2023-06-23,Churned,68351.95
CUST-0267,Sarah,Wilson,sarah.wilson267@email.com,Startup,Europe,Netherlands,Technology,Paid Ads,2022-04-11,2024-07-18,At Risk,29010.63
CUST-0268,Stephanie,Thompson,stephanie.thompson268@email.com,Government,Europe,France,Finance,Direct,2021-02-03,2021-05-09,Churned,49250.00
CUST-0269,Robert,Kim,robert.kim269@email.com,Startup,Africa,Ghana,Education,Unknown,2020-06-26,2023-02-12,Churned,78074.87
CUST-0270,Thomas,Diallo,thomas.diallo270@email.com,Government,Middle East,Qatar,Education,Direct,2023-02-15,2023-03-05,Churned,58217.36
CUST-0271,John,Williams,john.williams271@email.com,SMB,Latin America,Chile,Manufacturing,Email Campaign,2021-02-24,2023-10-22,Churned,72853.80
CUST-0272,Thomas,White,thomas.white272@email.com,SMB,Africa,South Africa,Hospitality,Partner,2021-02-10,2024-03-03,Churned,18918.52
CUST-0273,Hannah,Jones,hannah.jones273@email.com,Enterprise,Latin America,Brazil,Hospitality,Organic Search,2021-01-03,2021-07-29,Churned,7981.44
CUST-0274,Lena,Li,lena.li274@email.com,Individual,North America,Canada,Manufacturing,Paid Ads,2022-04-11,2023-06-11,Churned,82755.80
CUST-0275,Priya,Mensah,priya.mensah275@email.com,Enterprise,Africa,South Africa,Finance,Partner,2021-09-21,2022-10-21,Churned,23237.60
CUST-0276,Thomas,Martin,thomas.martin276@email.com,Startup,Asia Pacific,India,Manufacturing,Referral,2020-09-29,2024-10-28,Active,40922.78
CUST-0277,William,Adeleke,william.adeleke277@email.com,Startup,Middle East,Saudi Arabia,Logistics,Direct,2019-05-21,2022-08-18,Churned,30565.80
CUST-0278,Amanda,Martin,amanda.martin278@email.com,Startup,North America,United States,Unknown,Social Media,2020-04-10,2023-11-16,Churned,47948.51
CUST-0279,Hannah,Moore,hannah.moore279@email.com,Government,Latin America,Chile,Hospitality,Email Campaign,2022-04-19,2022-06-08,Churned,34313.89
CUST-0280,Chukwuemeka,Kim,chukwuemeka.kim280@email.com,Individual,Latin America,Colombia,Finance,Email Campaign,2021-06-19,2023-08-26,Churned,58654.79
CUST-0281,Ashley,Jones,ashley.jones281@email.com,Individual,Latin America,Colombia,Hospitality,Partner,2020-01-31,2020-07-02,Churned,82314.42
CUST-0282,Amara,Adeleke,amara.adeleke282@email.com,SMB,Latin America,Argentina,Finance,Paid Ads,2020-06-03,2020-06-21,Churned,73947.54
CUST-0283,Elizabeth,Singh,elizabeth.singh283@email.com,Enterprise,Middle East,Saudi Arabia,Logistics,Referral,2019-05-03,2021-05-13,Churned,13572.57
CUST-0284,Lena,Hassan,lena.hassan284@email.com,Startup,North America,United States,Hospitality,Organic Search,2021-09-22,2021-10-21,Churned,37787.49
CUST-0285,Ibrahim,White,ibrahim.white285@email.com,Individual,Middle East,UAE,Healthcare,Organic Search,2020-04-22,2021-09-05,Churned,28589.49
CUST-0286,Ibrahim,Smith,ibrahim.smith286@email.com,SMB,Africa,South Africa,Technology,Partner,2022-01-17,2023-03-29,Churned,4303.80
CUST-0287,Hannah,Kim,hannah.kim287@email.com,SMB,North America,Canada,Logistics,Organic Search,2023-03-21,2023-12-05,Churned,11110.95
CUST-0288,Kofi,Thomas,kofi.thomas288@email.com,SMB,Africa,Kenya,Retail,Social Media,2019-03-20,2021-02-10,Churned,9174.66
CUST-0289,Amanda,Harris,amanda.harris289@email.com,Government,Europe,Netherlands,Retail,Organic Search,2021-11-05,2022-01-15,Churned,33790.50
CUST-0290,Fatima,Thompson,fatima.thompson290@email.com,SMB,Europe,Netherlands,Logistics,Organic Search,2019-07-31,2019-12-06,Churned,33865.33
CUST-0291,Priya,Anderson,priya.anderson291@email.com,Individual,Middle East,UAE,Finance,Referral,2023-05-18,2024-05-01,At Risk,7504.71
CUST-0292,Ibrahim,Moore,ibrahim.moore292@email.com,Startup,Europe,France,Manufacturing,Partner,2020-08-20,2021-11-06,Churned,42404.54
CUST-0293,Richard,Davis,richard.davis293@email.com,Government,Europe,Spain,Manufacturing,Social Media,2022-03-18,2022-05-03,Churned,82179.61
CUST-0294,Omar,Allen,omar.allen294@email.com,Government,Africa,Nigeria,Technology,Paid Ads,2019-03-04,2021-08-13,Churned,52879.38
CUST-0295,Nicole,Anderson,nicole.anderson295@email.com,SMB,Europe,France,Retail,Social Media,2023-05-06,2023-10-19,Churned,78904.44
CUST-0296,Priya,Singh,priya.singh296@email.com,Individual,Europe,Germany,Education,Paid Ads,2023-02-06,2024-10-20,Active,47056.88
CUST-0297,Emily,White,emily.white297@email.com,Enterprise,Middle East,Qatar,Hospitality,Partner,2019-03-13,2020-03-26,Churned,31618.55
CUST-0298,Chukwuemeka,Patel,chukwuemeka.patel298@email.com,Individual,Africa,South Africa,Finance,Social Media,2022-10-21,2023-07-30,Churned,12613.35
CUST-0299,Kofi,Harris,kofi.harris299@email.com,SMB,Latin America,Argentina,Logistics,Email Campaign,2022-10-02,2024-01-30,Churned,61769.92
CUST-0300,Ibrahim,Patel,ibrahim.patel300@email.com,Enterprise,Africa,Nigeria,Finance,Unknown,2020-02-03,2021-01-21,Churned,17013.93
CUST-0301,Melissa,Okafor,melissa.okafor301@email.com,Individual,North America,United States,Technology,Social Media,2020-04-12,2023-04-09,Churned,9652.38
CUST-0302,Priya,Hassan,priya.hassan302@email.com,Startup,Asia Pacific,Australia,Finance,Referral,2020-03-21,2020-11-15,Churned,59439.40
CUST-0303,Ashley,Moore,ashley.moore303@email.com,Government,Middle East,Qatar,Technology,Referral,2020-01-15,2020-08-19,Churned,24121.26
CUST-0304,James,Osei,james.osei304@email.com,SMB,North America,Mexico,Logistics,Direct,2022-08-14,2023-02-22,Churned,68480.94
CUST-0305,John,Singh,john.singh305@email.com,Government,North America,United States,Logistics,Referral,2020-10-30,2021-08-21,Churned,3662.41
CUST-0306,Michael,Patel,michael.patel306@email.com,Startup,Europe,Spain,Logistics,Partner,2021-10-12,2022-06-15,Churned,12117.15
CUST-0307,Ibrahim,Yamamoto,ibrahim.yamamoto307@email.com,Individual,North America,Canada,Education,Partner,2022-01-01,2024-12-21,Active,5190.01
CUST-0308,Yuki,Anderson,yuki.anderson308@email.com,Individual,Europe,Sweden,Logistics,Email Campaign,2020-05-18,2020-08-27,Churned,59039.65
CUST-0309,Daniel,Thompson,daniel.thompson309@email.com,SMB,Africa,South Africa,Retail,Referral,2021-07-06,2024-09-15,At Risk,56815.90
CUST-0310,Daniel,Martin,daniel.martin310@email.com,SMB,Latin America,Chile,Education,Paid Ads,2021-10-10,2023-06-06,Churned,73772.89
CUST-0311,Zara,Anderson,zara.anderson311@email.com,SMB,Asia Pacific,Japan,Unknown,Direct,2022-08-17,2024-02-25,Churned,2822.37
CUST-0312,Stephanie,Moore,stephanie.moore312@email.com,Individual,Europe,Spain,Finance,Social Media,2022-01-09,2023-06-12,Churned,60323.35
CUST-0313,Chen,Miller,chen.miller313@email.com,Government,Africa,Kenya,Retail,Direct,2022-09-24,2023-06-09,Churned,78267.34
CUST-0314,Kofi,Johnson,kofi.johnson314@email.com,Startup,North America,United States,Hospitality,Paid Ads,2022-07-17,2024-10-12,Active,43653.61
CUST-0315,John,Osei,john.osei315@email.com,Enterprise,Africa,Nigeria,Retail,Organic Search,2021-09-01,2022-01-03,Churned,61352.32
CUST-0316,Ibrahim,Martin,ibrahim.martin316@email.com,SMB,Africa,Kenya,Logistics,Unknown,2022-01-23,2023-04-05,Churned,68468.82
CUST-0317,Chen,Osei,chen.osei317@email.com,Government,Middle East,Qatar,Hospitality,Partner,2021-12-22,2023-10-20,Churned,34778.92
CUST-0318,Richard,Williams,richard.williams318@email.com,Startup,Asia Pacific,South Korea,Manufacturing,Partner,2023-06-27,2024-06-07,At Risk,83198.11
CUST-0319,Robert,Wilson,robert.wilson319@email.com,Individual,Middle East,UAE,Healthcare,Direct,2020-12-07,2024-03-07,Churned,55669.51
CUST-0320,Amara,Mensah,amara.mensah320@mail.com,Individual,Middle East,UAE,Education,Social Media,2019-11-05,2023-10-21,Churned,37673.98
CUST-0321,Chukwuemeka,Singh,chukwuemeka.singh321@email.com,SMB,Europe,United Kingdom,Technology,Direct,2022-07-18,2023-11-15,Churned,73295.44
CUST-0322,Richard,Thompson,richard.thompson322@email.com,Startup,Africa,Ghana,Logistics,Paid Ads,2020-06-20,2024-03-24,Churned,75229.09
CUST-0323,John,Johnson,john.johnson323@email.com,Enterprise,Europe,Spain,Healthcare,Unknown,2021-02-24,2024-03-10,Churned,65490.19
CUST-0324,Priya,Mensah,priya.mensah324@email.com,Government,Europe,United Kingdom,Healthcare,Social Media,2021-09-02,2022-02-27,Churned,18482.53
CUST-0325,Robert,Osei,robert.osei325@email.com,Startup,Latin America,Chile,Retail,Paid Ads,2022-02-15,2022-10-09,Churned,65000.58
CUST-0326,Zara,Williams,zara.williams326@email.com,Enterprise,Europe,Netherlands,Hospitality,Social Media,2023-04-28,2023-07-18,Churned,3208.38
CUST-0327,Kofi,Anderson,kofi.anderson327@email.com,Government,Middle East,Saudi Arabia,Retail,Email Campaign,2023-02-09,2024-06-13,At Risk,23550.60
CUST-0328,Fatima,Okafor,fatima.okafor328@email.com,Enterprise,Middle East,UAE,Retail,Unknown,2022-10-29,2023-01-01,Churned,83105.36
CUST-0329,Emily,Davis,emily.davis329@email.com,Startup,Latin America,Colombia,Retail,Paid Ads,2021-04-16,2021-08-20,Churned,29857.60
CUST-0330,Charles,Johnson,charles.johnson330@email.com,Startup,North America,United States,Technology,Unknown,2023-03-14,2024-09-16,At Risk,50205.25
CUST-0331,James,Mueller,james.mueller331@email.com,Enterprise,Africa,Kenya,Education,Direct,2022-12-18,2023-05-18,Churned,1221.44
CUST-0332,Sarah,Okafor,sarah.okafor332@email.com,Individual,Africa,Nigeria,Finance,Email Campaign,2022-11-06,2023-04-01,Churned,34543.11
CUST-0333,Elizabeth,Allen,elizabeth.allen333@email.com,Government,Asia Pacific,Singapore,Logistics,Organic Search,2020-02-01,2020-03-18,Churned,34451.08
CUST-0334,Nicole,Kim,nicole.kim334@email.com,Startup,Asia Pacific,South Korea,Finance,Email Campaign,2022-07-31,2022-10-20,Churned,25990.78
CUST-0335,Ashley,Diallo,ashley.diallo335@email.com,Government,Europe,Germany,Retail,Email Campaign,2021-06-29,2024-04-15,At Risk,59049.82
CUST-0336,Michael,Smith,michael.smith336@email.com,Government,Latin America,Chile,Hospitality,Email Campaign,2020-07-19,2023-12-24,Churned,71379.87
CUST-0337,Hannah,Johnson,hannah.johnson337@email.com,Startup,Middle East,UAE,Manufacturing,Paid Ads,2022-02-26,2023-07-01,Churned,36348.40
CUST-0338,Lena,Harris,lena.harris338@email.com,SMB,Europe,Sweden,Logistics,Partner,2019-08-14,2020-04-15,Churned,51002.72
CUST-0339,Charles,Walker,charles.walker339@email.com,Individual,Africa,South Africa,Technology,Social Media,2022-12-28,2024-12-08,Active,84667.62
CUST-0340,Nicole,Walker,nicole.walker340@email.com,Individual,Africa,Ghana,Finance,Organic Search,2021-05-17,2022-04-21,Churned,41028.25
CUST-0341,Charles,Taylor,charles.taylor341@email.com,Startup,Middle East,UAE,Logistics,Organic Search,2020-02-25,2022-10-31,Churned,56916.23
CUST-0342,Charles,Mueller,charles.mueller342@email.com,Enterprise,Africa,South Africa,Technology,Paid Ads,2021-04-26,2022-01-05,Churned,11959.64
CUST-0343,Melissa,Walker,melissa.walker343@email.com,Individual,Europe,France,Hospitality,Paid Ads,2023-01-12,2023-09-13,Churned,82561.43
CUST-0344,Ibrahim,Allen,ibrahim.allen344@email.com,SMB,Africa,Nigeria,Logistics,Social Media,2021-04-03,2021-09-03,Churned,24776.85
CUST-0345,Fatima,Allen,fatima.allen345@email.com,Individual,Latin America,Chile,Hospitality,Paid Ads,2021-03-20,2022-08-01,Churned,62235.90
CUST-0346,Richard,Adeleke,richard.adeleke346@email.com,SMB,North America,Canada,Retail,Email Campaign,2022-04-18,2022-06-17,Churned,76647.31
CUST-0347,Sarah,Diallo,sarah.diallo347@email.com,Government,North America,Mexico,Hospitality,Social Media,2021-05-31,2023-02-12,Churned,46157.50
CUST-0348,Arjun,Jackson,arjun.jackson348@email.com,Individual,Middle East,UAE,Hospitality,Email Campaign,2019-02-15,2022-07-09,Churned,28622.32
CUST-0349,Chukwuemeka,Yamamoto,chukwuemeka.yamamoto349@email.com,Government,Asia Pacific,South Korea,Healthcare,Paid Ads,2022-06-10,2024-12-21,Active,61326.14
CUST-0350,John,Mueller,john.mueller350@email.com,Startup,Africa,Ghana,Education,Paid Ads,2022-08-16,2024-05-17,At Risk,11426.31
CUST-0351,Michael,Garcia,michael.garcia351@email.com,Startup,Europe,Spain,Retail,Paid Ads,2020-02-13,2020-11-27,Churned,56368.05
CUST-0352,Kofi,Miller,kofi.miller352@email.com,SMB,Europe,France,Healthcare,Unknown,2019-10-09,2024-08-07,At Risk,11004.03
CUST-0353,Aisha,Thompson,aisha.thompson353@email.com,Enterprise,Europe,France,Manufacturing,Referral,2021-01-08,2024-08-24,At Risk,16823.92
CUST-0354,Ashley,Thomas,ashley.thomas354@email.com,Startup,Europe,France,Unknown,Partner,2021-04-06,2024-08-20,At Risk,50152.04
CUST-0355,Yuki,Jones,yuki.jones355@email.com,Individual,Africa,Ghana,Finance,Unknown,2022-07-03,2024-02-18,Churned,76364.46
CUST-0356,Yuki,Miller,yuki.miller356@email.com,Enterprise,Europe,Sweden,Manufacturing,Social Media,2021-02-28,2023-02-20,Churned,2242.05
CUST-0357,Lena,Thompson,lena.thompson357@email.com,SMB,North America,Mexico,Hospitality,Paid Ads,2019-08-25,2024-08-15,At Risk,32802.29
CUST-0358,Thomas,Yamamoto,thomas.yamamoto358@email.com,SMB,Asia Pacific,India,Manufacturing,Partner,2019-09-18,2020-03-06,Churned,84934.26
CUST-0359,Stephanie,Yamamoto,stephanie.yamamoto359@email.com,Enterprise,Europe,Netherlands,Finance,Direct,2019-05-28,2024-08-10,At Risk,83578.84
CUST-0360,Zara,Miller,zara.miller360@email.com,Enterprise,Europe,Netherlands,Retail,Partner,2022-06-30,2022-11-12,Churned,6252.25
CUST-0361,John,Mensah,john.mensah361@email.com,Government,Latin America,Brazil,Education,Email Campaign,2023-04-20,2024-06-17,At Risk,57638.37
CUST-0362,Daniel,Adeleke,daniel.adeleke362@email.com,Government,Asia Pacific,India,Unknown,Social Media,2022-04-17,2023-11-03,Churned,69329.70
CUST-0363,William,Anderson,william.anderson363@email.com,Government,Africa,Kenya,Healthcare,Unknown,2023-02-21,2023-02-22,Churned,17192.86
CUST-0364,Amanda,Davis,amanda.davis364@email.com,Government,Africa,Nigeria,Retail,Referral,2021-10-13,2023-02-02,Churned,83406.91
CUST-0365,Zara,Harris,zara.harris365@email.com,Government,Europe,United Kingdom,Unknown,Email Campaign,2021-05-04,2023-03-07,Churned,63723.70
CUST-0366,Michael,Walker,michael.walker366@email.com,Enterprise,Europe,Spain,Logistics,Direct,2022-11-11,2023-09-24,Churned,83993.90
CUST-0367,Melissa,Johnson,melissa.johnson367@email.com,SMB,Middle East,UAE,Healthcare,Referral,2022-12-09,2023-05-09,Churned,44163.37
CUST-0368,Ibrahim,White,ibrahim.white368@email.com,Individual,Africa,Nigeria,Retail,Organic Search,2019-03-15,2022-09-04,Churned,80329.27
CUST-0369,James,Walker,james.walker369@email.com,Startup,Middle East,Qatar,Healthcare,Paid Ads,2020-12-31,2024-10-22,Active,12812.58
